Time,sentiment
"October 2, 2019",0.3
"September 27, 2019",0.4
"September 25, 2019",0.5
"September 24, 2019",0.4
"September 24, 2019",0.3
"September 23, 2019",0.2
"September 23, 2019",0.5
"September 20, 2019",0.3
"September 19, 2019",0.5
"September 17, 2019",0.6
"September 17, 2019",0.3
"September 16, 2019",0.1
"September 10, 2019",0.2
"September 10, 2019",0.4
"September 10, 2019",0.5
"September 10, 2019",0.5
"September 10, 2019",0.3
"September 10, 2019",0.3
"September 10, 2019",0.5
"September 10, 2019",0.1
"September 6, 2019",0.0
"September 4, 2019",0.4
"August 29, 2019",0.2
"August 28, 2019",0.0
"August 20, 2019",0.2
"August 19, 2019",0.4
"August 15, 2019",0.1
"August 13, 2019",0.5
"August 13, 2019",0.1
"August 7, 2019",0.2
"July 30, 2019",0.3
"July 30, 2019",0.2
"July 25, 2019",0.3
"July 16, 2019",0.3
"July 9, 2019",0.5
"July 1, 2019",0.3
"June 27, 2019",0.7
"June 27, 2019",0.4
"June 26, 2019",0.3
"June 20, 2019",-0.3
"June 19, 2019",0.4
"June 15, 2019",0.2
"June 13, 2019",0.3
"June 12, 2019",0.3
"June 11, 2019",0.1
"June 4, 2019",0.5
"June 3, 2019",0.3
"June 3, 2019",0.3
"June 3, 2019",0.5
"June 3, 2019",0.1
"June 3, 2019",0.6
"June 3, 2019",0.4
"June 3, 2019",0.4
"June 3, 2019",0.6
"June 3, 2019",0.2
"May 30, 2019",0.3
"May 28, 2019",0.7
"May 21, 2019",0.5
"May 21, 2019",0.5
"May 16, 2019",0.0
"May 13, 2019",0.2
"May 11, 2019",0.1
"May 9, 2019",0.3
"April 30, 2019",0.1
"April 28, 2019",-0.1
"April 25, 2019",0.0
"April 22, 2019",0.0
"April 18, 2019",0.2
"April 16, 2019",0.1
"April 11, 2019",0.2
"March 27, 2019",0.0
"March 26, 2019",0.1
"March 25, 2019",0.2
"March 25, 2019",0.4
"March 25, 2019",0.5
"March 25, 2019",0.3
"March 25, 2019",0.3
"March 20, 2019",0.5
"March 19, 2019",0.4
"March 19, 2019",0.5
"March 18, 2019",0.5
"March 16, 2019",-0.2
"March 14, 2019",0.0
"March 14, 2019",0.5
"March 12, 2019",0.5
"March 6, 2019",0.3
"March 1, 2019",0.1
"February 28, 2019",0.4
"February 27, 2019",0.2
"February 26, 2019",0.4
"February 18, 2019",0.3
"February 18, 2019",0.2
"February 13, 2019",0.1
"February 11, 2019",0.2
"February 5, 2019",0.7
"February 1, 2019",0.2
"January 30, 2019",0.6
"January 29, 2019",0.5
"January 29, 2019",0.0
"January 28, 2019",0.1
"January 28, 2019",0.3
"January 24, 2019",0.4
"January 22, 2019",0.1
"January 22, 2019",0.2
"January 21, 2019",0.2
"January 13, 2019",0.4
"January 3, 2019",0.1
"January 2, 2019",0.1
"December 20, 2018",0.0
"December 19, 2018",0.4
"December 13, 2018",0.3
"December 6, 2018",0.1
"December 3, 2018",0.2
"November 29, 2018",-0.1
"November 26, 2018",0.4
"November 26, 2018",0.4
"November 18, 2018",0.6
"November 15, 2018",0.3
"November 15, 2018",0.8
"November 15, 2018",0.4
"November 10, 2018",0.0
"November 9, 2018",0.2
"November 7, 2018",0.6
"November 7, 2018",0.3
"November 6, 2018",0.5
"November 5, 2018",0.5
"November 1, 2018",0.1
"October 30, 2018",0.5
"October 30, 2018",0.6
"October 30, 2018",0.4
"October 30, 2018",0.4
"October 30, 2018",0.2
"October 29, 2018",0.3
"October 26, 2018",0.2
"October 24, 2018",0.5
"October 23, 2018",0.4
"October 18, 2018",0.4
"October 17, 2018",0.3
"October 15, 2018",0.5
"October 4, 2018",-0.4
"October 2, 2018",0.2
"October 2, 2018",0.4
"October 1, 2018",0.5
"October 1, 2018",0.1
"September 24, 2018",0.4
"September 24, 2018",0.6
"September 24, 2018",0.3
"September 21, 2018",0.0
"September 19, 2018",0.5
"September 18, 2018",0.2
"September 17, 2018",0.4
"September 12, 2018",0.5
"September 12, 2018",0.2
"September 12, 2018",0.2
"September 12, 2018",0.5
"September 12, 2018",0.5
"August 25, 2018",0.2
"August 23, 2018",0.5
"August 22, 2018",0.2
"July 31, 2018",0.1
"July 26, 2018",0.2
"July 24, 2018",0.3
"July 16, 2018",0.3
"July 13, 2018",0.4
"July 12, 2018",0.4
"July 12, 2018",0.3
"July 5, 2018",0.5
"June 26, 2018",0.7
"June 25, 2018",0.2
"June 18, 2018",0.2
"June 15, 2018",0.2
"June 12, 2018",0.3
"June 12, 2018",0.5
"June 5, 2018",0.5
"June 4, 2018",0.2
"June 4, 2018",0.4
"June 4, 2018",0.4
"June 4, 2018",0.2
"June 4, 2018",0.2
"June 4, 2018",0.4
"June 4, 2018",0.5
"June 4, 2018",0.2
"June 4, 2018",0.3
"May 29, 2018",0.5
"May 17, 2018",0.5
"May 10, 2018",0.3
"May 1, 2018",0.2
"April 19, 2018",0.3
"April 9, 2018",0.3
"April 9, 2018",0.4
"April 7, 2018",0.6
"April 5, 2018",0.4
"April 5, 2018",0.5
"March 29, 2018",0.5
"March 29, 2018",0.1
"March 28, 2018",0.5
"March 27, 2018",0.2
"March 27, 2018",0.5
"March 27, 2018",0.6
"March 27, 2018",0.4
"March 27, 2018",0.0
"March 21, 2018",0.1
"March 13, 2018",0.3
"March 12, 2018",0.5
"March 7, 2018",0.3
"February 28, 2018",0.3
"February 22, 2018",0.5
"February 5, 2018",0.3
"February 1, 2018",0.3
"January 26, 2018",0.0
"January 25, 2018",0.7
"January 25, 2018",0.2
"January 24, 2018",0.5
"January 24, 2018",0.3
"January 24, 2018",0.3
"January 23, 2018",0.5
"January 21, 2018",0.6
"January 19, 2018",0.3
"January 17, 2018",0.2
"January 4, 2018",0.4
"December 14, 2017",0.5
"December 14, 2017",0.3
"December 13, 2017",0.2
"December 13, 2017",0.4
"December 12, 2017",0.4
"December 7, 2017",0.3
"December 6, 2017",0.3
"December 5, 2017",0.0
"November 30, 2017",0.1
"November 30, 2017",0.3
"November 28, 2017",0.3
"November 27, 2017",0.4
"November 17, 2017",0.5
"November 10, 2017",0.4
"November 9, 2017",0.4
"November 8, 2017",0.4
"November 7, 2017",0.3
"November 6, 2017",0.0
"November 3, 2017",0.0
"November 2, 2017",0.2
"November 1, 2017",0.5
"November 1, 2017",0.5
"October 24, 2017",0.3
"October 20, 2017",0.4
"October 19, 2017",0.3
"October 18, 2017",0.2
"October 6, 2017",0.7
"October 6, 2017",0.2
"September 28, 2017",0.4
"September 25, 2017",0.2
"September 22, 2017",0.3
"September 22, 2017",0.2
"September 18, 2017",0.4
"September 12, 2017",0.3
"September 12, 2017",0.5
"September 12, 2017",0.4
"September 12, 2017",0.5
"September 12, 2017",0.2
"August 29, 2017",0.4
"August 25, 2017",0.3
"August 24, 2017",0.3
"August 1, 2017",0.0
"July 21, 2017",0.7
"July 20, 2017",0.4
"July 18, 2017",0.5
"July 17, 2017",0.2
"July 1, 2017",0.4
"June 30, 2017",0.2
"June 29, 2017",0.4
"June 16, 2017",0.5
"June 7, 2017",0.4
"June 5, 2017",0.4
"June 5, 2017",0.3
"June 5, 2017",0.5
"June 5, 2017",0.5
"June 5, 2017",0.3
"June 5, 2017",0.5
"June 5, 2017",0.7
"June 5, 2017",0.2
"June 5, 2017",0.2
"June 1, 2017",0.5
"June 1, 2017",0.5
"May 30, 2017",0.2
"May 27, 2017",0.1
"May 24, 2017",0.4
"May 23, 2017",0.1
"May 21, 2017",0.1
"May 12, 2017",0.1
"May 2, 2017",0.0
"April 27, 2017",-0.1
"April 25, 2017",0.5
"April 25, 2017",0.3
"April 21, 2017",0.4
"April 12, 2017",0.1
"April 6, 2017",0.3
"March 27, 2017",0.2
"March 25, 2017",0.5
"March 21, 2017",0.6
"March 21, 2017",0.5
"March 21, 2017",0.2
"March 21, 2017",0.5
"March 21, 2017",0.3
"March 8, 2017",0.5
"February 22, 2017",0.4
"February 16, 2017",0.3
"January 31, 2017",0.0
"January 30, 2017",0.2
"January 30, 2017",0.0
"January 27, 2017",0.0
"January 18, 2017",0.4
"January 8, 2017",0.5
"January 5, 2017",0.4
"December 22, 2016",0.3
"December 15, 2016",0.3
"December 13, 2016",0.4
"December 12, 2016",0.4
"December 6, 2016",0.4
"December 6, 2016",0.6
"December 3, 2016",0.2
"December 1, 2016",0.0
"November 30, 2016",0.3
"November 17, 2016",0.5
"November 15, 2016",0.1
"November 14, 2016",0.3
"November 14, 2016",0.1
"October 27, 2016",0.5
"October 27, 2016",0.6
"October 27, 2016",0.2
"October 27, 2016",0.2
"October 25, 2016",0.0
"October 24, 2016",0.3
"October 24, 2016",0.4
"October 21, 2016",0.1
"October 13, 2016",0.5
"October 6, 2016",0.2
"September 29, 2016",0.1
"September 29, 2016",0.3
"September 28, 2016",0.3
"September 24, 2016",0.2
"September 23, 2016",0.6
"September 22, 2016",0.5
"September 20, 2016",0.1
"September 19, 2016",0.4
"September 19, 2016",0.4
"September 16, 2016",0.3
"September 13, 2016",0.7
"September 13, 2016",0.4
"September 7, 2016",0.5
"September 7, 2016",0.4
"September 7, 2016",0.4
"September 7, 2016",0.1
"September 7, 2016",0.6
"September 7, 2016",0.2
"September 7, 2016",0.4
"September 1, 2016",0.5
"September 1, 2016",0.1
"August 31, 2016",0.2
"August 25, 2016",0.3
"August 17, 2016",0.3
"August 16, 2016",0.0
"August 10, 2016",0.0
"August 4, 2016",0.0
"August 1, 2016",0.5
"July 30, 2016",-0.1
"July 29, 2016",0.1
"July 27, 2016",0.1
"July 26, 2016",0.0
"July 22, 2016",0.1
"July 6, 2016",0.1
"July 5, 2016",0.4
"June 17, 2016",0.3
"June 13, 2016",0.2
"June 13, 2016",0.4
"June 13, 2016",0.4
"June 13, 2016",0.4
"June 13, 2016",0.6
"June 13, 2016",0.5
"May 19, 2016",0.5
"May 19, 2016",0.4
"May 18, 2016",0.5
"May 17, 2016",0.4
"May 5, 2016",0.5
"April 26, 2016",0.0
"April 22, 2016",0.1
"April 19, 2016",0.5
"April 18, 2016",0.3
"March 21, 2016",0.4
"March 21, 2016",0.2
"March 21, 2016",0.3
"March 21, 2016",0.3
"March 2, 2016",0.0
"January 28, 2016",-0.2
"January 26, 2016",0.0
"January 22, 2016",0.0
"January 21, 2016",0.4
"January 20, 2016",0.5
"January 6, 2016",0.1
"December 18, 2015",0.2
"December 17, 2015",0.3
"December 3, 2015",0.5
"November 9, 2015",0.4
"October 27, 2015",0.0
"October 23, 2015",0.1
"October 22, 2015",0.0
"October 15, 2015",0.3
"October 13, 2015",0.5
"October 8, 2015",0.4
"October 1, 2015",0.5
"September 30, 2015",0.4
"September 29, 2015",0.4
"September 28, 2015",0.2
"September 21, 2015",0.1
"September 9, 2015",0.2
"September 9, 2015",0.3
"September 9, 2015",0.6
"September 9, 2015",0.3
"September 9, 2015",0.3
"September 9, 2015",0.2
"August 31, 2015",0.5
"August 18, 2015",0.5
"July 21, 2015",0.0
"July 17, 2015",0.1
"July 15, 2015",0.7
"June 8, 2015",0.4
"June 8, 2015",0.4
"June 8, 2015",0.3
"June 8, 2015",0.3
"June 8, 2015",0.2
"June 8, 2015",0.1
"June 8, 2015",0.3
"June 4, 2015",0.4
"June 3, 2015",-0.2
"May 19, 2015",0.3
"May 11, 2015",0.3
"April 30, 2015",0.1
"April 27, 2015",0.0
"April 27, 2015",0.0
"April 23, 2015",0.1
"April 14, 2015",0.3
"April 14, 2015",0.3
"April 13, 2015",0.5
"April 9, 2015",0.1
"March 9, 2015",0.4
"March 9, 2015",0.5
"March 9, 2015",0.2
"March 9, 2015",0.3
"March 9, 2015",0.4
"February 23, 2015",0.3
"January 27, 2015",0.0
"January 23, 2015",0.1
"January 8, 2015",0.2
"December 11, 2014",0.0
"December 10, 2014",0.3
"November 24, 2014",0.4
"November 18, 2014",0.4
"November 17, 2014",0.2
"October 20, 2014",0.0
"October 17, 2014",0.0
"October 16, 2014",0.3
"October 16, 2014",0.1
"October 16, 2014",0.4
"October 16, 2014",0.4
"October 16, 2014",0.4
"October 13, 2014",0.1
"September 30, 2014",0.1
"September 22, 2014",0.2
"September 15, 2014",0.2
"September 9, 2014",0.4
"September 9, 2014",0.5
"September 9, 2014",0.1
"September 9, 2014",0.4
"September 9, 2014",0.4
"September 2, 2014",0.0
"July 29, 2014",0.2
"July 22, 2014",0.0
"July 21, 2014",0.4
"July 18, 2014",0.0
"July 17, 2014",0.5
"July 15, 2014",0.4
"June 30, 2014",0.5
"June 26, 2014",0.1
"June 18, 2014",0.3
"June 2, 2014",0.5
"June 2, 2014",0.3
"June 2, 2014",0.5
"May 28, 2014",0.5
"May 28, 2014",0.3
"April 29, 2014",0.3
"April 23, 2014",0.0
"April 23, 2014",0.1
"April 21, 2014",0.1
"April 3, 2014",0.3
"April 1, 2014",0.1
"March 18, 2014",0.0
"March 4, 2014",0.4
"March 3, 2014",0.5
"February 19, 2014",0.4
"February 11, 2014",0.6
"January 27, 2014",0.1
"January 23, 2014",0.0
"January 21, 2014",0.3
"January 7, 2014",0.4
"December 22, 2013",0.0
"December 18, 2013",0.1
"December 16, 2013",0.5
"November 12, 2013",0.3
"October 28, 2013",0.1
"October 24, 2013",0.1
"October 22, 2013",0.3
"October 22, 2013",0.3
"October 22, 2013",0.3
"October 22, 2013",0.2
"October 22, 2013",0.6
"October 14, 2013",0.5
"October 9, 2013",0.2
"September 24, 2013",0.2
"September 23, 2013",0.3
"September 16, 2013",0.2
"September 12, 2013",0.3
"September 10, 2013",0.5
"September 10, 2013",0.5
"September 10, 2013",0.3
"September 10, 2013",0.3
"July 23, 2013",0.0
"July 19, 2013",0.1
"July 16, 2013",0.5
"June 19, 2013",0.3
"June 19, 2013",0.2
"June 10, 2013",0.6
"June 10, 2013",0.5
"June 10, 2013",0.5
"June 10, 2013",0.2
"June 10, 2013",0.4
"May 30, 2013",0.3
"May 16, 2013",0.4
"April 24, 2013",0.4
"April 23, 2013",0.0
"April 23, 2013",0.0
"April 19, 2013",0.1
"March 6, 2013",0.5
"February 28, 2013",0.4
"February 13, 2013",0.4
"February 7, 2013",0.0
"February 6, 2013",0.4
"January 29, 2013",0.2
"January 28, 2013",0.0
"January 23, 2013",0.0
"January 22, 2013",0.1
"January 15, 2013",0.1
"January 7, 2013",0.3
"December 17, 2012",0.3
"December 4, 2012",0.2
"December 3, 2012",0.1
"November 30, 2012",0.1
"November 27, 2012",0.1
"November 19, 2012",0.4
"November 10, 2012",0.2
"November 5, 2012",0.1
"October 29, 2012",0.4
"October 25, 2012",0.0
"October 24, 2012",0.1
"October 23, 2012",0.3
"October 23, 2012",0.2
"October 23, 2012",0.3
"September 24, 2012",0.1
"September 17, 2012",0.1
"September 12, 2012",0.4
"September 12, 2012",0.4
"September 12, 2012",0.7
"August 27, 2012",0.2
"July 30, 2012",0.3
"July 25, 2012",0.1
"July 24, 2012",0.0
"July 20, 2012",0.1
"July 10, 2012",0.3
"June 28, 2012",0.2
"June 26, 2012",0.2
"June 11, 2012",0.4
"June 11, 2012",0.3
"June 11, 2012",0.3
"June 11, 2012",0.1
"April 25, 2012",0.2
"April 24, 2012",0.0
"April 20, 2012",0.1
"April 16, 2012",0.2
"March 19, 2012",0.3
"March 19, 2012",0.0
"March 18, 2012",0.0
"March 14, 2012",0.2
"March 7, 2012",0.4
"March 7, 2012",0.4
"March 7, 2012",0.3
"March 5, 2012",0.1
"February 16, 2012",0.3
"February 13, 2012",0.2
"January 31, 2012",0.2
"January 30, 2012",0.2
"January 24, 2012",0.0
"January 20, 2012",0.1
"January 19, 2012",0.0
"January 19, 2012",0.6
"January 9, 2012",0.1
"January 4, 2012",0.2
"December 13, 2011",0.3
"December 12, 2011",0.3
"December 7, 2011",0.2
"November 15, 2011",0.2
"November 1, 2011",0.4
"November 1, 2011",0.1
"October 19, 2011",0.1
"October 18, 2011",0.0
"October 17, 2011",0.2
"October 13, 2011",0.1
"October 10, 2011",0.2
"October 5, 2011",0.0
"October 5, 2011",0.3
"October 4, 2011",0.3
"October 4, 2011",0.3
"October 4, 2011",0.3
"August 24, 2011",0.1
"August 24, 2011",0.2
"July 21, 2011",0.4
"July 20, 2011",0.1
"July 20, 2011",0.3
"July 20, 2011",0.3
"July 20, 2011",0.2
"July 19, 2011",0.0
"July 15, 2011",0.1
"July 7, 2011",0.3
"June 21, 2011",0.5
"June 6, 2011",0.1
"June 6, 2011",0.4
"June 6, 2011",0.4
"May 31, 2011",0.4
"May 31, 2011",0.2
"May 3, 2011",0.4
"April 27, 2011",-0.3
"April 27, 2011",0.2
"April 27, 2011",0.2
"April 20, 2011",0.0
"April 18, 2011",0.1
"March 28, 2011",0.1
"March 23, 2011",0.1
"March 22, 2011",0.0
"March 10, 2011",0.3
"March 2, 2011",0.3
"March 2, 2011",0.2
"March 2, 2011",0.3
"February 24, 2011",0.2
"February 24, 2011",0.5
"February 15, 2011",-0.1
"February 2, 2011",0.3
"January 22, 2011",0.3
"January 18, 2011",0.0
"January 17, 2011",0.4
"January 14, 2011",0.1
"January 11, 2011",0.3
"January 7, 2011",0.4
"January 7, 2011",0.1
"January 6, 2011",0.4
"December 21, 2010",0.4
"December 16, 2010",0.4
"November 22, 2010",0.2
"November 18, 2010",0.2
"November 17, 2010",0.2
"November 16, 2010",0.3
"November 12, 2010",0.3
"November 11, 2010",0.1
"November 9, 2010",0.2
"October 26, 2010",0.5
"October 20, 2010",0.2
"October 20, 2010",0.8
"October 20, 2010",0.4
"October 20, 2010",0.2
"October 18, 2010",0.0
"October 15, 2010",0.1
"October 14, 2010",0.2
"October 14, 2010",0.4
"September 19, 2010",0.2
"September 15, 2010",0.3
"September 13, 2010",0.3
"September 9, 2010",0.3
"September 3, 2010",0.4
"September 1, 2010",0.4
"September 1, 2010",0.3
"September 1, 2010",0.6
"September 1, 2010",0.4
"September 1, 2010",0.3
"August 31, 2010",0.0
"August 24, 2010",0.5
"July 28, 2010",0.1
"July 27, 2010",0.1
"July 27, 2010",0.3
"July 27, 2010",0.2
"July 26, 2010",0.3
"July 23, 2010",0.0
"July 20, 2010",0.0
"July 19, 2010",0.4
"July 19, 2010",0.1
"July 2, 2010",0.0
"June 28, 2010",0.1
"June 23, 2010",0.0
"June 22, 2010",0.5
"June 16, 2010",-0.3
"June 15, 2010",0.3
"June 15, 2010",0.3
